molecule_chembl_id,canonical_smiles,standard_type,standard_value,standard_units,pchembl_value,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,bao_endpoint,bao_format,bao_label,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_pref_name,parent_molecule_chembl_id,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,target_chembl_id,target_organism,target_pref_name,target_tax_id,type,units,uo_units,value,standard_value_nm,standard_units_standardized,mol_weight,log_p,hbd,hba,tpsa,rotatable_bonds,aromatic_rings,is_valid_molecule,activity_class,is_active,pic50
CHEMBL1766291,CS(=O)(=O)c1ccc(-n2nc(CNC(=O)Nc3ccccc3)cc2-c2ccccc2)cc1,IC50,10000.0,nM,,6168018.0,[],CHEMBL1768320,Inhibition of human recombinant COX-2 after 2 mins by fluorescence assay,B,BAO_0000190,BAO_0000357,single protein format,CHEMBL1765073,J Med Chem,2011.0,,,CHEMBL1766291,0.0,http://www.openphacts.org/units/Nanomolar,1417117.0,>,1.0,1.0,>,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,IC50,uM,UO_0000065,10.0,10000.0,nM,446.5320000000001,4.264500000000003,2,5,93.09,6,4,true,Low Activity,0,5.0
CHEMBL416589,Cc1nc(C2CCCCC2)c(-c2ccc(S(N)(=O)=O)c(N)c2)o1,IC50,930.0,nM,6.03,875914.0,[],CHEMBL763083,Inhibition of human purified Prostaglandin G/H synthase 2,B,BAO_0000190,BAO_0000357,single protein format,CHEMBL1135906,J Med Chem,2002.0,"{""bei"": ""17.98"", ""le"": ""0.36"", ""lle"": ""3.10"", ""sei"": ""5.38""}",,CHEMBL416589,0.0,http://www.openphacts.org/units/Nanomolar,58997.0,=,1.0,1.0,=,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,IC50,uM,UO_0000065,0.93,930.0,nM,335.4290000000001,2.92732,2,5,112.21,3,2,true,Moderately Active,1,6.031517051446064
CHEMBL3937157,CC(C)C1=NN(c2ccc(C(=O)O)cc2)C(c2cccc([N+](=O)[O-])c2)C1,IC50,100000.0,nM,,17776980.0,[],CHEMBL3888707,Colorimetric Assay: The activities of COX-1 and COX-2 were measured after the addition of arachidonic acid and incubation at 25° C. for 5 min by absorbance at 590 nm as specified by the manufacturer.,B,BAO_0000190,BAO_0000357,single protein format,CHEMBL3886798,,2016.0,,,CHEMBL3937157,0.0,http://www.openphacts.org/units/Nanomolar,2886172.0,>,37.0,1.0,>,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,IC50,nM,UO_0000065,100000.0,100000.0,nM,353.3780000000001,4.256400000000004,1,5,96.04,5,2,true,Low Activity,0,3.999999999999999
CHEMBL400080,COc1ccc(N2C(=O)CSC2c2ccc(S(C)(=O)=O)cc2)cc1,IC50,160.0,nM,6.80,2044357.0,[],CHEMBL941994,Inhibition of COX2,B,BAO_0000190,BAO_0000357,single protein format,CHEMBL1139828,Bioorg Med Chem Lett,2007.0,"{""bei"": ""18.70"", ""le"": ""0.39"", ""lle"": ""3.92"", ""sei"": ""10.67""}",,CHEMBL400080,0.0,http://www.openphacts.org/units/Nanomolar,678480.0,=,1.0,1.0,=,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,IC50,uM,UO_0000065,0.16,160.0,nM,363.4600000000001,2.8773000000000017,0,5,63.68,4,2,true,Moderately Active,1,6.795880017344074
CHEMBL3410360,NS(=O)(=O)c1ccc(N2N=C3c4ccccc4OCC3C2c2ccc(Cl)cc2)cc1,IC50,8240.0,nM,5.08,15202093.0,[],CHEMBL3413347,Inhibition of human recombinant COX2 by ELISA,B,BAO_0000190,BAO_0000357,single protein format,CHEMBL3407356,Bioorg Med Chem Lett,2015.0,"{""bei"": ""11.56"", ""le"": ""0.23"", ""lle"": ""1.12"", ""sei"": ""5.98""}",,CHEMBL3410360,0.0,http://www.openphacts.org/units/Nanomolar,2289144.0,=,1.0,1.0,=,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,IC50,uM,UO_0000065,8.24,8240.0,nM,439.9240000000001,3.9616000000000033,1,5,84.99000000000001,3,3,true,Low Activity,0,5.084072788302883
CHEMBL3322413,CC1CN(c2ccc(S(N)(=O)=O)cc2)C(c2cccc(Br)c2)=N1,IC50,10000.0,nM,5.00,15028827.0,[],CHEMBL3365665,Inhibition of human recombinant COX2 using fluorometric substrate by fluorescent inhibitor screening assay,B,BAO_0000190,BAO_0000357,single protein format,CHEMBL3352168,Eur J Med Chem,2014.0,"{""bei"": ""12.68"", ""le"": ""0.30"", ""lle"": ""2.25"", ""sei"": ""6.60""}",,CHEMBL3322413,0.0,http://www.openphacts.org/units/Nanomolar,2244539.0,=,1.0,1.0,=,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,IC50,uM,UO_0000065,10.0,10000.0,nM,394.294,2.751800000000001,1,4,75.75999999999999,3,2,true,Low Activity,0,5.0
CHEMBL37481,CCc1nc(C2CCCCC2)c(-c2ccc(S(N)(=O)=O)c(F)c2)o1,IC50,120.0,nM,6.92,894295.0,[],CHEMBL763083,Inhibition of human purified Prostaglandin G/H synthase 2,B,BAO_0000190,BAO_0000357,single protein format,CHEMBL1135906,J Med Chem,2002.0,"{""bei"": ""19.64"", ""le"": ""0.39"", ""lle"": ""3.18"", ""sei"": ""8.03""}",,CHEMBL37481,0.0,http://www.openphacts.org/units/Nanomolar,58995.0,=,1.0,1.0,=,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,IC50,uM,UO_0000065,0.12,120.0,nM,352.4310000000001,3.7382000000000017,1,4,86.19,4,2,true,Moderately Active,1,6.920818753952375
CHEMBL3314088,O=C1Nc2ccccc2/C1=C/c1coc2ccc(Br)cc2c1=O,IC50,20.0,nM,7.70,15048814.0,[],CHEMBL3380375,Inhibition of human recombinant COX-2 assessed as decrease in prostaglandin production using arachidonic acid as substrate incubated with enzyme for 10 mins prior to substrate challenge by enzyme immunoassay,B,BAO_0000190,BAO_0000357,single protein format,CHEMBL3351295,Eur J Med Chem,2014.0,"{""bei"": ""20.91"", ""le"": ""0.46"", ""lle"": ""3.65"", ""sei"": ""12.98""}",,CHEMBL3314088,0.0,http://www.openphacts.org/units/Nanomolar,2252617.0,=,1.0,1.0,=,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,IC50,uM,UO_0000065,0.02,20.0,nM,368.18600000000004,4.048200000000001,1,3,59.31,1,3,true,Highly Active,1,7.698970004336018
CHEMBL1682200,O=C(O)c1cccc(Nc2ccc([N+](=O)[O-])cc2)c1,IC50,740.0,nM,6.13,10929641.0,[],CHEMBL2045973,Inhibition of COX2 expressed in baculovirus infected SF-21 cells assessed as formation of PGH2 from PGG2 using arachidonic acid as substrate preincubated for 5 mins,B,BAO_0000190,BAO_0000219,cell-based format,CHEMBL2040753,J Med Chem,2012.0,"{""bei"": ""23.74"", ""le"": ""0.44"", ""lle"": ""3.09"", ""sei"": ""6.63""}",,CHEMBL1682200,1.0,http://www.openphacts.org/units/Nanomolar,1648533.0,=,1.0,1.0,=,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,IC50,uM,UO_0000065,0.74,740.0,nM,258.233,3.036600000000001,2,4,92.47,4,2,true,Moderately Active,1,6.130768280269024
CHEMBL4635616,Clc1ccc(-c2nnc(Cn3c(CN4CCCCC4)nc4ccccc43)o2)cc1,IC50,60.0,nM,7.22,20707650.0,[],CHEMBL4628550,Inhibition of COX2 (unknown origin),B,BAO_0000190,BAO_0000357,single protein format,CHEMBL4627319,Bioorg Med Chem,2020.0,"{""bei"": ""17.70"", ""le"": ""0.34"", ""lle"": ""2.45"", ""sei"": ""12.04""}",,CHEMBL4635616,0.0,http://www.openphacts.org/units/Nanomolar,3487648.0,=,1.0,1.0,=,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,IC50,uM,UO_0000065,0.06,60.0,nM,407.90500000000014,4.773900000000005,0,6,59.980000000000004,5,4,true,Highly Active,1,7.221848749616355
CHEMBL346258,COc1ccc(C(=O)NNc2ccccc2)cc1,IC50,10000.0,nM,,120627.0,[],CHEMBL768959,Inhibitory activity against human prostaglandin G/H synthase 2 in ECV-304 cells measured by the presence of PGE-2,B,BAO_0000190,BAO_0000219,cell-based format,CHEMBL1133431,Bioorg Med Chem Lett,2000.0,,,CHEMBL346258,0.0,http://www.openphacts.org/units/Nanomolar,305345.0,>,1.0,1.0,>,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,IC50,uM,UO_0000065,10.0,10000.0,nM,242.27800000000002,2.4521000000000006,2,3,50.36,4,2,true,Low Activity,0,5.0
CHEMBL4799825,COC(=O)CC1NC(=O)c2ccccc2S1(=O)=O,IC50,275800.0,nM,,22875945.0,"[{""comments"": null, ""relation"": ""="", ""result_flag"": 0, ""standard_relation"": ""="", ""standard_text_value"": null, ""standard_type"": ""TIME"", ""standard_units"": ""hr"", ""standard_value"": ""0.1667"", ""text_value"": null, ""type"": ""Time"", ""units"": ""min"", ""value"": ""10.0""}]",CHEMBL4725841,Inhibition of human recombinant COX2 assessed as reduction in PGH2 formation using arachidonic acid as substrate preincubated for 10 mins measured after substrate addition by microplate reader based enzyme immunoassay,B,BAO_0000190,BAO_0000357,single protein format,CHEMBL4725231,Bioorg Med Chem,2020.0,,,CHEMBL4799825,0.0,http://www.openphacts.org/units/Nanomolar,3549811.0,=,1.0,1.0,=,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,IC50,uM,UO_0000065,275.8,275800.0,nM,269.278,0.09289999999999982,1,5,89.53999999999999,2,1,true,Low Activity,0,3.5594057381601685
CHEMBL147327,CS(=O)(=O)Nc1cc2c(cc1Sc1cncs1)C(=O)CC2,IC50,10000.0,nM,,284015.0,[],CHEMBL760080,In vitro inhibition of prostaglandin G/H synthase 2 expressed in human osteosarcoma 143 cells,B,BAO_0000190,BAO_0000219,cell-based format,CHEMBL1128209,J Med Chem,1995.0,,,CHEMBL147327,0.0,http://www.openphacts.org/units/Nanomolar,282972.0,>,1.0,1.0,>,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,IC50,uM,UO_0000065,10.0,10000.0,nM,340.45100000000014,2.7947000000000015,1,6,76.13,4,2,true,Low Activity,0,5.0
CHEMBL4761194,COc1ccc(OC)c(/C=N/Nc2nc(-c3ccc(S(C)(=O)=O)cc3)cs2)c1,IC50,239.0,nM,6.62,22908255.0,"[{""comments"": null, ""relation"": ""="", ""result_flag"": 0, ""standard_relation"": ""="", ""standard_text_value"": null, ""standard_type"": ""TIME"", ""standard_units"": ""hr"", ""standard_value"": ""0.1667"", ""text_value"": null, ""type"": ""Time"", ""units"": ""min"", ""value"": ""10.0""}]",CHEMBL4733649,Inhibition of COX-2 (unknown origin) using arachidonic acid as substrate measured after 10 mins by fluorometric based multimode microplate reader,B,BAO_0000190,BAO_0000357,single protein format,CHEMBL4732070,Eur J Med Chem,2021.0,"{""bei"": ""15.86"", ""le"": ""0.32"", ""lle"": ""2.94"", ""sei"": ""7.37""}",,CHEMBL4761194,0.0,http://www.openphacts.org/units/Nanomolar,3556592.0,=,1.0,1.0,=,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,IC50,uM,UO_0000065,0.239,239.0,nM,417.5120000000001,3.676800000000002,1,8,89.88,7,3,true,Moderately Active,1,6.621602099051862
CHEMBL3113231,Cc1ccc(Nc2cnccc2NS(=O)(=O)C(F)(F)F)cc1C,IC50,550.0,nM,6.26,13905545.0,[],CHEMBL3119935,Inhibition of COX-2 in human whole blood assessed as PGE2 level in plasma after 5 mins by enzyme immunoassay,B,BAO_0000190,BAO_0000357,single protein format,CHEMBL3112465,Eur J Med Chem,2014.0,"{""bei"": ""18.13"", ""le"": ""0.37"", ""lle"": ""2.56"", ""sei"": ""8.81""}",,CHEMBL3113231,0.0,http://www.openphacts.org/units/Nanomolar,1963871.0,=,1.0,1.0,=,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,IC50,uM,UO_0000065,0.55,550.0,nM,345.34600000000006,3.703540000000001,2,4,71.09,4,2,true,Moderately Active,1,6.259637310505756
CHEMBL4173650,COc1ccc(NC(=S)NNC(=O)Nc2ccc(S(C)(=O)=O)cc2)cc1,IC50,7150.0,nM,5.15,18417068.0,[],CHEMBL4153311,Inhibition of human recombinant COX2 using arachidonic acid as substrate preincubated for 5 mins followed by substrate addition and measured after 2 mins by ADPH probe-based fluorescence assay,B,BAO_0000190,BAO_0000357,single protein format,CHEMBL4152211,Eur J Med Chem,2018.0,"{""bei"": ""13.04"", ""le"": ""0.27"", ""lle"": ""3.03"", ""sei"": ""4.74""}",,CHEMBL4173650,0.0,http://www.openphacts.org/units/Nanomolar,3056662.0,=,1.0,1.0,=,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,IC50,uM,UO_0000065,7.15,7150.0,nM,394.4780000000001,2.1218000000000004,4,5,108.56,4,2,true,Low Activity,0,5.145693958198919
CHEMBL1080852,COc1ccc2c(c1)C(O)=C(C(=O)Nc1ccc(-c3ccc(Cl)c(Cl)c3)cc1)NS2(=O)=O,IC50,100000.0,nM,,3189035.0,[],CHEMBL1100221,Inhibition of human COX2 in IL1-beta treated human FF cells assessed as blockade of SnCl2-mediated PGH2 to PGF2alpha conversion after 50 mins by ELISA,B,BAO_0000190,BAO_0000219,cell-based format,CHEMBL1154975,Bioorg Med Chem Lett,2010.0,,,CHEMBL1080852,0.0,http://www.openphacts.org/units/Nanomolar,891820.0,>,1.0,1.0,>,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,IC50,uM,UO_0000065,100.0,100000.0,nM,491.3520000000001,4.826200000000003,3,5,104.72999999999999,4,3,true,Low Activity,0,3.999999999999999
CHEMBL442465,Nc1cccc(C(=O)Nc2ccccc2C(F)(F)F)c1,IC50,100000.0,nM,,2160504.0,[],CHEMBL936641,Inhibition of COX2,B,BAO_0000190,BAO_0000357,single protein format,CHEMBL1144769,J Med Chem,2008.0,,,CHEMBL442465,0.0,http://www.openphacts.org/units/Nanomolar,707965.0,>,1.0,1.0,>,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,IC50,uM,UO_0000065,100.0,100000.0,nM,280.249,3.539900000000001,2,2,55.120000000000005,2,2,true,Low Activity,0,3.999999999999999
CHEMBL3410364,NS(=O)(=O)c1ccc(N2N=C3c4ccccc4OCC3C2c2c(F)cccc2Cl)cc1,IC50,16270.0,nM,4.79,15202097.0,[],CHEMBL3413347,Inhibition of human recombinant COX2 by ELISA,B,BAO_0000190,BAO_0000357,single protein format,CHEMBL3407356,Bioorg Med Chem Lett,2015.0,"{""bei"": ""10.46"", ""le"": ""0.21"", ""lle"": ""0.69"", ""sei"": ""5.63""}",,CHEMBL3410364,0.0,http://www.openphacts.org/units/Nanomolar,2289148.0,=,1.0,1.0,=,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,IC50,uM,UO_0000065,16.27,16270.0,nM,457.9140000000001,4.100700000000003,1,5,84.99000000000001,3,3,true,Low Activity,0,4.788612447063141
CHEMBL285335,NS(=O)(=O)c1ccc(-n2nc(CF)cc2-c2ccccc2)cc1,IC50,200.0,nM,6.70,660958.0,[],CHEMBL763093,In vitro inhibitory concentration required to block human recombinant prostaglandin G/H synthase 2 (COX-2),B,BAO_0000190,BAO_0000357,single protein format,CHEMBL1130002,J Med Chem,1999.0,"{""bei"": ""20.22"", ""le"": ""0.40"", ""lle"": ""4.04"", ""sei"": ""8.59""}",,CHEMBL285335,0.0,http://www.openphacts.org/units/Nanomolar,124220.0,=,1.0,1.0,=,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,IC50,uM,UO_0000065,0.2,199.765,nM,331.37199999999996,2.656200000000001,1,4,77.98,4,3,true,Moderately Active,1,6.699480600386213
CHEMBL42549,CS(=O)(=O)c1ccc(-n2cc(C(F)(F)F)nc2-c2cccc([N+](=O)[O-])c2)cc1,IC50,575.44,nM,6.24,278168.5,[],CHEMBL763870,Inhibition of human Prostaglandin G/H synthase 2,B,BAO_0000190,BAO_0000357,single protein format,CHEMBL1134614,J Med Chem,1999.0,"{""bei"": ""15.17"", ""le"": ""0.30"", ""lle"": ""2.37"", ""sei"": ""6.56""}",,CHEMBL42549,0.0,http://www.openphacts.org/units/Nanomolar,138862.0,=,1.0,1.0,=,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,pIC50,,UO_0000065,6.24,577.72,nM,411.3610000000001,3.8698000000000032,0,6,95.1,4,3,true,Moderately Active,1,6.238282597424333
CHEMBL183970,Cc1[nH]c2cc(S(C)(=O)=O)ccc2c1Cc1ccc(F)cc1F,IC50,260.0,nM,6.58,1445314.5,[],CHEMBL830989,In vitro inhibitory concentration against Prostaglandin G/H synthase 2 enzyme activity ,B,BAO_0000190,BAO_0000357,single protein format,CHEMBL1137849,Bioorg Med Chem Lett,2004.0,"{""bei"": ""19.63"", ""le"": ""0.39"", ""lle"": ""2.84"", ""sei"": ""13.19""}",,CHEMBL183970,0.0,http://www.openphacts.org/units/Nanomolar,374357.0,=,1.0,1.0,=,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,IC50,uM,UO_0000065,0.26,4330.0,nM,335.375,3.748820000000002,1,2,49.93,3,3,true,Low Activity,0,5.363512103646634
CHEMBL2380876,Cc1onc(-c2ccc(Br)o2)c1-c1ccccc1,IC50,34000.0,nM,4.47,13304665.0,[],CHEMBL2384261,Inhibition of COX-2 in human whole blood assessed as inhibition of LPS-induced plasma PGE2 level by radioimmunoassay,B,BAO_0000190,BAO_0000357,single protein format,CHEMBL2380195,J Med Chem,2013.0,"{""bei"": ""14.69"", ""le"": ""0.34"", ""lle"": ""-0.20"", ""sei"": ""11.41""}",,CHEMBL2380876,0.0,http://www.openphacts.org/units/Nanomolar,1893388.0,=,1.0,1.0,=,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,IC50,uM,UO_0000065,34.0,34000.0,nM,304.143,4.672520000000003,0,3,39.17,2,3,true,Low Activity,0,4.468521082957745
CHEMBL4277907,C[Si](C)(C)c1onc(-c2ccccc2)c1-c1ccc(S(N)(=O)=O)cc1,IC50,130.0,nM,6.89,18748636.0,[],CHEMBL4263336,"Inhibition of recombinant human COX-2 assessed as reduction of prostaglandin-G2 to prostaglandin-H2 by measuring oxidation of 10-acetyl-3,7-dihydroxyphenoxazine to resorufin after 5 mins by fluorescence based assay",B,BAO_0000190,BAO_0000357,single protein format,CHEMBL4261574,Medchemcomm,2018.0,"{""bei"": ""18.49"", ""le"": null, ""lle"": null, ""sei"": null}",,CHEMBL4277907,0.0,http://www.openphacts.org/units/Nanomolar,3115162.0,=,1.0,1.0,=,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,IC50,uM,UO_0000065,0.13,130.0,nM,372.5220000000001,3.201200000000001,1,4,86.19,4,3,true,Moderately Active,1,6.886056647693163
CHEMBL3113228,O=S(=O)(Nc1ccncc1Nc1ccccc1)C1CC1,IC50,35090.0,nM,4.46,13905548.0,[],CHEMBL3119935,Inhibition of COX-2 in human whole blood assessed as PGE2 level in plasma after 5 mins by enzyme immunoassay,B,BAO_0000190,BAO_0000357,single protein format,CHEMBL3112465,Eur J Med Chem,2014.0,"{""bei"": ""15.40"", ""le"": ""0.30"", ""lle"": ""1.72"", ""sei"": ""6.27""}",,CHEMBL3113228,0.0,http://www.openphacts.org/units/Nanomolar,1963867.0,=,1.0,1.0,=,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,IC50,uM,UO_0000065,35.09,35090.0,nM,289.36000000000007,2.729300000000001,2,4,71.09,5,2,true,Low Activity,0,4.454816631784593
CHEMBL551017,CC(C)Oc1nc(-c2ccc(S(C)(=O)=O)cc2)cc(C(F)(F)F)n1,IC50,63.0,nM,7.20,2717952.0,[],CHEMBL1059944,Inhibition of human COX2 expressed in baculovirus-infected SF9 cells assessed as inhibition of arachidonic acid-stimulated PGE2 production treated 1 hr before arachidonic acid challenge by enzyme immunoassay,B,BAO_0000190,BAO_0000219,cell-based format,CHEMBL1153635,Bioorg Med Chem Lett,2009.0,"{""bei"": ""19.98"", ""le"": ""0.41"", ""lle"": ""3.85"", ""sei"": ""10.41""}",,CHEMBL551017,0.0,http://www.openphacts.org/units/Nanomolar,830688.0,=,1.0,1.0,=,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,IC50,nM,UO_0000065,63.0,63.0,nM,360.357,3.353100000000002,0,5,69.15,4,2,true,Highly Active,1,7.200659450546417
CHEMBL110462,CS(=O)(=O)c1ccc(-n2cc(CO)nc2-c2cccnc2)cc1,IC50,934000.0,nM,,170973.0,[],CHEMBL655565,Inhibitory activity against human Prostaglandin G/H synthase 2,B,BAO_0000190,BAO_0000357,single protein format,CHEMBL1133620,J Med Chem,2000.0,,,CHEMBL110462,0.0,http://www.openphacts.org/units/Nanomolar,203215.0,=,1.0,1.0,=,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,IC50,uM,UO_0000065,934.0,934000.0,nM,329.38100000000003,1.8300999999999998,1,6,85.08,4,3,true,Low Activity,0,3.0296531237699065
CHEMBL68873,CS(=O)(=O)c1ccc(-c2occ(Cl)c(=O)c2-c2cc(F)cc(F)c2)cc1,IC50,2343689.1,nM,,1421952.0,[],CHEMBL875561,Inhibitory concentration for Cyclooxygenase-2 (Prostaglandin G/H synthase 2) in human whole blood,B,BAO_0000190,BAO_0000221,tissue-based format,CHEMBL1142830,Bioorg Med Chem Lett,2005.0,,,CHEMBL68873,0.0,http://www.openphacts.org/units/Nanomolar,364830.0,=,1.0,1.0,=,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,pIC50,,UO_0000065,2.6301,2343689.1,nM,396.79800000000006,4.308900000000003,0,4,64.35,3,3,true,Low Activity,0,2.6300999997826366
CHEMBL5276771,COc1cccc(/C=c2\c(=O)[nH]n3c(=O)c4ccccc4nc23)c1,IC50,488.2,nM,6.31,25033468.0,[],CHEMBL5242591,Inhibition of recombinant human COX-2 using arachidonic acid as substrate by ELISA,B,BAO_0000190,BAO_0000357,single protein format,CHEMBL5241097,Eur J Med Chem,2021.0,"{""bei"": ""19.77"", ""le"": ""0.36"", ""lle"": ""5.22"", ""sei"": ""8.25""}",,CHEMBL5276771,0.0,http://www.openphacts.org/units/Nanomolar,3920087.0,=,1.0,1.0,=,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,IC50,nM,UO_0000065,488.2,488.2,nM,319.32000000000005,1.0922999999999992,1,5,76.46000000000001,2,4,true,Moderately Active,1,6.3114022249188295
CHEMBL29943,NS(=O)(=O)c1ccc(-n2nc(C(=O)O)cc2-c2ccc(F)cc2)cc1,IC50,100000.0,nM,,1189042.0,[],CHEMBL763093,In vitro inhibitory concentration required to block human recombinant prostaglandin G/H synthase 2 (COX-2),B,BAO_0000190,BAO_0000357,single protein format,CHEMBL1130002,J Med Chem,1997.0,,,CHEMBL29943,0.0,http://www.openphacts.org/units/Nanomolar,41787.0,>,1.0,1.0,>,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,IC50,uM,UO_0000065,100.0,100000.0,nM,361.354,2.024,2,5,115.28000000000002,4,3,true,Low Activity,0,3.999999999999999
CHEMBL29083,CCc1c(C(F)(F)F)nn(-c2ccc(S(N)(=O)=O)cc2)c1-c1ccc(Cl)cc1,IC50,28.0,nM,7.55,705413.0,[],CHEMBL769648,Inhibitory concentration against human prostaglandin G/H synthase 2 at 25 degrees.,B,BAO_0000190,BAO_0000357,single protein format,CHEMBL1135018,Bioorg Med Chem Lett,2001.0,"{""bei"": ""17.57"", ""le"": ""0.37"", ""lle"": ""3.13"", ""sei"": ""9.69""}",,CHEMBL29083,0.0,http://www.openphacts.org/units/Nanomolar,166425.0,=,1.0,1.0,=,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,IC50,uM,UO_0000065,0.028,28.0,nM,429.8510000000001,4.421300000000003,1,4,77.98,4,3,true,Highly Active,1,7.552841968657781
CHEMBL274841,Cc1ccc(-c2ncc(Cl)cc2-c2ccc(S(C)(=O)=O)cc2)c[n+]1[O-],IC50,18000.0,nM,4.75,1197160.0,[],CHEMBL856205,In vitro inhibition of Prostaglandin G/H synthase 2 in human whole blood assay,B,BAO_0000190,BAO_0000221,tissue-based format,CHEMBL1134752,Bioorg Med Chem Lett,2001.0,"{""bei"": ""12.66"", ""le"": ""0.26"", ""lle"": ""1.33"", ""sei"": ""6.41""}",,CHEMBL274841,0.0,http://www.openphacts.org/units/Nanomolar,6954.0,=,1.0,1.0,=,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,IC50,uM,UO_0000065,18.0,18000.0,nM,374.8490000000001,3.4143200000000036,0,4,73.97,3,3,true,Low Activity,0,4.7447274948966935
CHEMBL4465079,CC(=O)Nc1c(C#N)cnn1-c1ccc(S(=O)(=O)NC(C)=O)cc1,IC50,61.24,nM,7.21,19217057.0,[],CHEMBL4394180,Inhibition of human recombinant COX-2 assessed as reduction in PGF2alpha formation using arachidonic acid as substrate preincubated with enzyme for 10 mins followed by substrate addition for 30 secs and measured after 1 hr by microplate reader based enzyme immunoassay,B,BAO_0000190,BAO_0000357,single protein format,CHEMBL4393660,Eur J Med Chem,2019.0,"{""bei"": ""20.77"", ""le"": ""0.41"", ""lle"": ""6.68"", ""sei"": ""5.38""}",,CHEMBL4465079,0.0,http://www.openphacts.org/units/Nanomolar,3207821.0,=,1.0,1.0,=,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,IC50,nM,UO_0000065,61.24,61.24,nM,347.35600000000005,0.5271799999999993,2,7,133.95,4,2,true,Highly Active,1,7.212964817973775
CHEMBL4281362,NS(=O)(=O)c1ccc(-c2cc(-c3ccc(F)cc3)no2)cc1,IC50,81200.0,nM,4.09,18748634.0,[],CHEMBL4263336,"Inhibition of recombinant human COX-2 assessed as reduction of prostaglandin-G2 to prostaglandin-H2 by measuring oxidation of 10-acetyl-3,7-dihydroxyphenoxazine to resorufin after 5 mins by fluorescence based assay",B,BAO_0000190,BAO_0000357,single protein format,CHEMBL4261574,Medchemcomm,2018.0,"{""bei"": ""12.85"", ""le"": ""0.25"", ""lle"": ""1.29"", ""sei"": ""4.75""}",,CHEMBL4281362,0.0,http://www.openphacts.org/units/Nanomolar,3115164.0,=,1.0,1.0,=,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,IC50,uM,UO_0000065,81.2,81200.0,nM,318.329,2.7951000000000015,1,4,86.19000000000001,3,3,true,Low Activity,0,4.090443970758824
CHEMBL224122,CS(=O)(=O)Nc1ccncc1Sc1ccccc1,IC50,1190.0,nM,5.92,2530427.5,[],CHEMBL916302,Inhibition of COX2 in human whole blood assessed as inhibition of LPS-stimulated PGE2 production,B,BAO_0000190,BAO_0000221,tissue-based format,CHEMBL1149303,J Med Chem,2006.5,"{""bei"": ""21.13"", ""le"": ""0.45"", ""lle"": ""3.32"", ""sei"": ""10.03""}",,CHEMBL224122,0.5,http://www.openphacts.org/units/Nanomolar,763568.0,=,1.0,1.0,=,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,IC50,uM,UO_0000065,1.19,1190.0,nM,280.374,2.6043000000000003,1,4,59.06,4,2,true,Low Activity,0,5.924453038607469
